Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,Final concentration,Capacity
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,360,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.443726937,4.635608856
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,540,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.342250923,5.481242312
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.342250923,5.481242312
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,1440,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.33302583,5.558118081
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,30,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.462177122,4.481857319
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,60,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.443726937,4.635608856
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,120,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.425276753,4.789360394
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,180,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.388376384,5.096863469
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,360,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.379151292,5.173739237
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,540,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.425276753,4.789360394
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.360701107,5.327490775
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,1440,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.323800738,5.63499385
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,30,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.292522597,5.895645029
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,60,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.218570255,6.511914544
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,120,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.226787182,6.443440153
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,180,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.202136401,6.648863325
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,360,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.15283484,7.059709669
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,540,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.136400986,7.19665845
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.128184059,7.26513284
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,1440,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.259654889,6.169542591
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,30,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.276088743,6.03259381
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,60,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.218570255,6.511914544
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,120,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.15283484,7.059709669
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,180,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.161051767,6.991235278
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,360,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.17748562,6.854286497
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,540,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.17748562,6.854286497
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.136400986,7.19665845
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,1440,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.136400986,7.19665845
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,30,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.243221035,6.306491372
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,60,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.243221035,6.306491372
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,120,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.185702547,6.785812106
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,180,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.169268694,6.922760887
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,360,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.161051767,6.991235278
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,540,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.15283484,7.059709669
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.210353328,6.580388935
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,1440,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.128184059,7.26513284
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.078320091,3.513999243
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.4415437,4.653802497
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.451759364,4.568671964
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.303064699,5.807794173
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,4.187287174,6.772606886
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,5.992054484,8.39954597
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.089670829,3.419409762
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.475595914,4.370034052
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.508513053,4.095724555
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.280363224,5.996973137
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,3.971623156,8.569807037
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,5.935300795,8.872493379
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.146424518,2.946462353
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.486946652,4.275444571
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.395005675,5.041619372
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.314415437,5.713204692
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,4.085130533,7.623912221
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,5.992054484,8.39954597
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.153512576,2.887395201
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.396357329,5.030355594
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.11621856,7.364845331
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.862098873,9.482509396
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,3.475281873,12.70598439
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,5.097137901,15.85718416
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.144839549,2.959670425
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.396357329,5.030355594
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.150910668,7.075744435
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.888117953,9.265683724
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,3.501300954,12.48915872
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,5.261925412,14.4839549
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.188204683,2.598294305
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.396357329,5.030355594
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.124891587,7.292570107
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.862098873,9.482509396
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,3.509973981,12.41688349
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,5.18386817,15.13443192
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.138790036,3.010083037
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.387900356,5.100830368
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.028469751,8.096085409
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.704626335,10.79478055
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.807829181,18.26809015
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,4.088967972,24.25860024
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.103202847,3.306642942
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.316725979,5.693950178
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.06405694,7.799525504
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.56227758,11.98102017
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.914590747,17.37841044
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,4.160142349,23.66548043
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.103202847,3.306642942
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.459074733,4.507710558
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.992882562,8.392645314
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.704626335,10.79478055
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.8075,18.27083333
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,4.088967972,24.25860024
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.050643087,3.744640943
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.139067524,7.174437299
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.581189711,11.82341908
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.15192926,15.4005895
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.671221865,19.40648446
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,3.957395498,25.35503751
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.042604502,3.811629153
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.155144695,7.040460879
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.516881029,12.35932476
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.11977492,15.66854234
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.526527331,20.61227224
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,4.118167203,24.01527331
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,0.5,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.034565916,3.878617363
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.147106109,7.107449089
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,2,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.589228296,11.75643087
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,3,7,150,0.025,0.12,25,0,0,Synthetic,Single,1.023311897,16.47240086
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,5,7,150,0.025,0.12,25,0,0,Synthetic,Single,2.47829582,21.0142015
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,7,7,150,0.025,0.12,25,0,0,Synthetic,Single,3.909163987,25.75696677
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,15,0,0,Synthetic,Single,1.118470149,-0.987251244
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.512082854,4.065976218
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,35,0,0,Synthetic,Single,0.592635213,3.394706559
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,45,0,0,Synthetic,Single,0.592635213,3.394706559
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,15,0,0,Synthetic,Single,0.530783582,3.910136816
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.477560414,4.353663214
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,35,0,0,Synthetic,Single,0.569620253,3.58649789
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,45,0,0,Synthetic,Single,0.592635213,3.394706559
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,15,0,0,Synthetic,Single,0.549440299,3.754664179
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.592635213,3.394706559
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,35,0,0,Synthetic,Single,0.569620253,3.58649789
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1,7,150,0.025,0.12,45,0,0,Synthetic,Single,0.581127733,3.490602225
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1,7,150,0.025,0.12,15,0,0,Synthetic,Single,0.477348993,4.355425056
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1,7,150,0.025,0.12,25,0,0,Synthetic,Single,0.494127517,4.215604027
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1,7,150,0.025,0.12,35,0,0,Synthetic,Single,0.465741544,4.452153802
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1,7,150,0.025,0.12,45,0,0,Synthetic,Single,0.628355705,3.097035794
